,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
1840-02-15,0.7047188,4.3621345,1.190278,1.1828619,10.333501,0.3598383,0.031920135,0.40149027,0.54369783,5.0676126,1.7525799,1.2405313,4.248279,0.018814873,1.2352098,1.0264032,4.440423,5.964764,2.1762044,9.38551,4.694819
1840-03-15,1.2079108,4.494734,1.4216019,1.5267931,10.8098545,0.85303855,0.18686274,0.6923838,0.70403165,5.2016563,2.8833513,1.6463814,5.3433013,0.057926066,1.5913819,1.3597243,5.169674,6.8193555,2.669969,8.350931,4.7396264
1840-04-15,3.2356362,6.518754,4.566836,4.492853,13.871591,2.28315,1.2668977,1.9069233,2.068487,8.886705,6.5477533,3.8812687,9.176079,0.49510175,3.2077775,3.0884726,8.833501,9.953057,4.232839,12.488406,8.011725
1840-05-15,7.172081,10.473613,8.238534,8.158541,16.859398,4.1699667,3.0215547,4.186063,4.308279,13.037275,10.098701,8.622988,13.9949465,1.250718,6.49251,5.524593,13.913482,13.520805,6.674127,16.343178,11.873544
1840-06-15,10.676496,13.779697,11.181702,10.813593,19.626461,7.2819896,4.7179985,7.2552557,7.452191,16.17534,13.711187,14.041964,17.928127,2.0416462,9.711321,8.519073,17.289083,17.033283,9.161504,19.190033,14.53788
1840-07-15,13.318905,16.053001,13.617653,13.087984,21.734167,10.471417,7.022388,9.346387,10.32102,18.536732,16.996853,18.476048,21.2565,2.9139638,13.517357,11.993845,19.911638,19.044422,12.028407,21.3283,16.651157
1840-08-15,15.488169,17.792393,15.249401,14.761578,23.609777,12.873509,9.080512,11.676268,12.202312,20.03305,19.534576,21.196375,23.229177,3.6689234,16.664413,14.48732,21.461624,20.688356,14.522137,22.518839,18.185673
1840-09-15,16.379698,18.205317,16.002357,15.893613,22.684734,13.702108,9.579414,12.13952,12.905846,20.706425,20.871752,20.65102,24.123178,3.9241328,18.203897,16.297495,22.295841,20.717045,15.730146,22.454967,18.804934
1840-10-15,16.209234,18.083336,15.343098,15.8443,21.025017,13.483509,9.178085,12.120218,12.646959,20.63536,21.21984,18.81626,23.590866,3.9285445,17.51362,15.826092,21.940695,20.326672,15.117044,22.317028,18.459877
1840-11-15,14.714858,16.641033,13.844039,14.100101,19.150455,12.100384,6.977829,10.499717,10.7192955,19.31677,20.38524,13.471033,21.473827,3.1004663,13.643632,12.13191,20.39856,19.359259,11.97434,21.014793,17.015434
1840-12-15,8.830558,12.147372,9.425468,9.931221,16.788637,7.5081844,3.6598396,6.5911117,5.5816054,16.249203,16.447538,5.2577124,14.893248,1.2397146,7.527078,6.652762,16.634172,17.372128,6.7897615,18.596611,14.408688
1841-01-15,2.393096,6.0336742,4.013294,4.416666,13.617649,2.7255166,0.4403211,1.0191863,0.6717419,10.028044,5.4012365,1.9135138,7.7250166,0.17315575,2.893883,2.3941164,8.462182,10.600642,3.408102,14.268263,9.621845
1841-02-15,0.6743994,4.086026,1.2193857,1.3251704,8.877592,0.54612505,0.031247232,0.16762994,0.053113453,4.394886,1.6553781,1.09417,5.1153297,0.037905164,1.3267246,0.93828505,4.3363237,6.0368214,2.2690852,9.329601,6.061081
1841-03-15,1.0057471,4.2701473,1.9178545,1.6508503,9.791012,0.9715167,0.17948395,0.7077477,0.3788986,4.5898147,3.1264327,1.3809191,5.4078884,0.20423314,1.7219611,1.3957297,4.6392393,6.796454,2.9085538,8.96896,5.6364202
1841-04-15,3.3050275,5.7216887,4.7548027,4.6109333,12.730168,2.9178782,1.2411597,1.9766526,1.6428467,8.048368,6.615491,3.4106276,8.12505,0.8925198,3.748688,2.8255343,6.902488,10.849066,4.5766096,12.411104,8.453304
1841-05-15,5.8866568,9.786806,8.064844,8.171316,15.333099,5.666251,2.514494,4.511532,3.8168318,12.156141,10.651853,7.932293,12.893909,1.8271842,6.9215755,5.149917,11.039863,15.090685,6.660013,16.014565,11.8488245
1841-06-15,9.993979,13.0182905,10.927644,11.085041,18.545427,8.421542,4.347219,7.6404037,6.8142476,15.409366,14.471907,12.670785,17.128443,2.8042772,10.44893,8.343054,15.879007,17.977139,8.9158745,18.764942,14.263696
1841-07-15,13.213436,15.46422,13.635544,13.634665,20.325233,11.395117,6.585601,9.956615,9.597892,18.009377,17.911163,17.077892,20.976974,3.7510319,14.437513,12.036844,19.432709,20.324707,11.330547,20.620455,16.534348
1841-08-15,15.260387,16.977552,15.422009,15.32465,21.581244,13.679321,8.323006,12.053343,11.824387,19.56707,20.862774,19.553825,23.078423,4.326709,17.706438,14.666231,21.132786,21.974602,13.89545,22.158787,17.726053
1841-09-15,16.367237,18.023737,16.065266,16.184795,22.441885,14.017914,9.042522,13.154459,12.8441925,20.36959,22.468,19.866846,23.6473,4.61499,18.947775,16.315102,21.864681,22.197021,14.665175,22.834778,18.401234
1841-10-15,16.078753,17.937529,15.916451,15.703623,21.083946,13.469912,8.736639,12.818465,12.51804,20.283588,22.819386,17.967396,22.90842,4.49755,18.453207,15.693003,21.286205,21.561821,13.953298,22.420675,18.544197
1841-11-15,14.690221,16.507627,14.466888,14.117073,19.574394,12.045355,7.191054,11.243224,9.864191,18.623463,21.3391,12.8330345,21.327105,3.2422945,15.883479,11.737694,19.65842,20.227072,11.443207,21.51416,17.71128
1841-12-15,11.013112,10.175363,10.578227,9.494493,16.589865,7.942768,3.3864598,7.122439,4.972858,15.934162,17.330257,5.3383374,16.623314,1.2993227,8.239723,7.1719503,16.314417,16.79083,6.737126,19.489187,15.092167
1842-01-15,3.532261,5.3799233,4.7166214,3.3352726,12.300502,1.5392799,0.8919982,1.8736174,0.95281196,10.07782,3.8939118,2.0493126,8.172848,0.13759014,3.417311,2.3493364,6.720227,10.761853,3.2578483,15.708042,10.156286
1842-02-15,0.6389905,3.91364,1.175835,0.8448659,7.911819,0.32847586,0.36403376,0.6391384,0.23421542,5.53919,1.5250921,1.4062693,5.023326,0.045081474,1.4456694,0.8443701,3.9746659,6.4396276,2.655535,9.269721,5.686941
1842-03-15,1.1414576,3.6582437,1.7256095,1.377773,9.060908,0.8412137,0.6994472,1.0068259,0.48205698,5.696919,2.647836,1.7224874,6.186831,0.13617438,1.9221925,1.2500988,4.347171,7.414245,3.270586,7.8414073,5.347656
1842-04-15,4.349779,4.6572313,5.0596642,4.0966244,12.360149,2.6274276,1.4149741,2.3037615,1.7204738,9.058409,5.913849,3.482933,9.301607,0.7952472,3.5641096,2.5912256,7.2638483,10.974855,4.9036884,12.753192,8.418893
1842-05-15,8.163733,7.460637,8.601467,7.367514,15.3249,5.101012,2.4572399,4.0414224,4.435219,12.834696,9.994903,7.747471,14.138755,1.8815022,6.252427,4.936608,11.280033,14.713749,6.9089084,16.60711,12.361112
1842-06-15,11.325029,11.816049,11.605131,10.457486,18.15606,7.847581,4.079613,7.0826635,7.503257,15.616352,14.07842,12.26021,17.990871,2.9068975,10.099883,8.538172,15.627154,17.366268,8.965699,19.300964,15.1963005
1842-07-15,14.002399,14.930147,13.934145,13.024717,20.236488,11.0432,6.701195,9.629643,10.259453,17.817167,17.481894,16.941347,21.243462,3.779815,14.287172,11.585432,18.811098,19.731327,11.422284,21.34487,17.50044
1842-08-15,15.871297,16.86908,15.791086,14.716108,21.996937,12.841247,8.389253,11.846814,12.146624,19.29036,20.104729,20.44849,23.664883,4.1006355,17.351877,14.507168,20.558687,21.070112,14.199424,22.085693,18.899834
1842-09-15,16.825243,17.539007,16.024973,15.865057,21.972078,13.640076,9.279705,12.762959,13.335287,19.750103,21.599459,21.11721,24.356556,4.265016,19.338581,15.80283,21.789415,21.976307,15.456209,22.458578,19.435371
1842-10-15,16.522598,17.851683,15.4312,15.513777,21.292933,13.5376,8.794254,12.351997,13.07892,19.817017,21.332973,19.351227,23.98949,3.8947973,18.918158,15.521141,21.458166,20.769371,15.0229435,21.883038,19.504656
1842-11-15,15.217177,16.717184,13.808514,13.882413,19.090862,12.001721,6.462066,10.773521,10.831297,18.125233,19.714516,14.513802,22.151077,2.997502,14.000978,13.517868,19.873295,19.106117,12.427341,20.682808,18.137781
1842-12-15,11.679627,10.749123,10.177875,9.797668,16.79735,8.172047,2.856462,6.421191,5.1025715,15.603334,13.398998,6.089731,17.138561,1.3418821,8.341247,7.5176573,15.618415,16.56239,7.634587,17.961817,15.850109
1843-01-15,3.6409135,5.7418203,4.0578885,3.9224522,12.915848,1.5449198,0.4926029,1.4696624,1.2705026,10.091797,5.629126,2.299286,6.8087726,0.22821146,2.2719338,2.8307028,6.496485,11.913109,3.4427357,14.141774,10.644255
1843-02-15,1.0395811,3.4313064,1.0151271,0.97325724,9.739688,0.26817155,0.104391575,0.41573924,0.42898405,4.4292593,1.6749729,1.2195419,4.409667,0.06957952,0.6188177,0.67593366,3.354579,5.6906548,2.3297453,8.86664,5.656441
1843-03-15,1.4790461,3.4337912,1.5104783,1.5341232,10.907981,0.8167324,0.28179687,0.97283363,0.89224863,4.4487863,2.6407068,1.71453,5.1350117,0.19619924,0.7527022,1.2502123,3.968483,6.239878,3.2335167,8.299013,5.592981
1843-04-15,3.9150774,4.457711,4.727665,4.3747063,13.603166,2.506547,1.1226618,1.8343284,2.1090066,7.9843726,6.3265553,4.5817,8.857229,0.85151553,2.3119233,3.1292534,7.1551514,10.591633,4.891973,12.249548,8.749656
1843-05-15,8.385323,7.0303435,8.311535,8.000906,16.159267,5.6961374,2.2725816,3.6085687,3.8512897,11.858055,10.64739,9.396797,14.018848,1.8209207,5.764642,6.314753,11.533573,14.08826,7.2234035,15.840613,12.402132
1843-06-15,11.976052,11.687681,11.227575,10.593679,19.038654,8.200551,3.7109637,6.16542,6.371149,15.229306,14.104402,14.952217,17.83203,2.7099712,9.8778715,9.887583,15.630566,17.108368,9.709598,18.515331,15.2097025
1843-07-15,14.613197,14.436004,13.478975,13.061375,20.975973,10.8806305,5.8660555,9.003476,9.245207,17.972345,17.439049,19.639174,21.366785,3.6361358,13.03043,13.799051,18.356487,18.95934,12.825045,20.38377,17.175716
1843-08-15,16.248428,16.124317,15.2021055,14.964849,22.926912,13.303448,7.6094465,10.835909,11.820306,19.105305,20.014084,21.704903,23.259048,4.510391,16.498072,16.60395,20.58708,20.008463,14.580398,21.595882,18.784203
1843-09-15,16.969698,17.457561,15.602789,15.429164,23.14802,14.110236,8.427556,11.849642,13.262755,19.98687,21.599335,21.451748,23.691093,4.7669554,18.56465,18.322659,21.503725,21.367846,15.63158,22.201746,19.385548
1843-10-15,16.714184,17.339317,15.543523,14.985485,22.236845,13.493537,8.360875,11.587533,13.601971,19.508907,21.937654,19.224268,23.215027,4.1600566,18.424702,17.07965,21.416925,20.869349,14.331203,21.698929,19.539997
1843-11-15,15.182684,15.710788,14.401646,13.75665,20.491703,11.730988,6.6059446,9.549329,11.39744,18.127186,20.407131,14.9123745,21.630636,3.0698216,15.100594,12.694405,19.748686,18.907337,11.713549,20.352917,18.091595
1843-12-15,10.765033,11.404408,9.956742,10.154119,18.119642,7.475158,3.430699,6.012438,5.550805,15.805925,15.95941,6.0940757,15.057714,0.87236357,8.890863,6.6677637,16.906055,15.016747,6.6821585,17.739847,16.11327
1844-01-15,2.7698674,6.536043,4.364286,4.302613,14.249017,2.4075634,0.6312247,1.4311115,0.8444596,10.671907,4.9064903,2.6464958,7.2359247,0.13166496,3.203918,2.6380134,9.367433,9.750886,3.0268288,12.422242,11.061
1844-02-15,0.51986945,3.3054168,0.9186671,0.6535074,10.14423,0.8624422,0.10045494,0.58523923,0.25646454,5.9102755,1.6164842,1.6067345,4.6828737,0.023254078,0.8909502,0.8394305,4.894079,7.078286,1.8768191,7.4272485,5.141532
1844-03-15,1.001247,3.577759,1.5210925,1.3478848,9.800835,1.1066285,0.2719673,1.0125828,0.52942246,5.845303,2.7729046,2.0089502,5.5178666,0.16086552,1.026091,1.1793288,5.585549,7.105782,2.791794,7.3110943,4.7936826
1844-04-15,2.9175224,5.1052084,4.7374425,4.7752037,13.238642,2.8282616,0.83402723,2.3544898,1.4283087,8.706202,6.1997256,3.9637268,8.46244,0.78988725,3.0465791,2.660109,9.388759,10.094948,4.798484,11.317586,8.489757
1844-05-15,6.4093685,8.71166,8.525874,8.3697405,16.886322,5.3306403,1.9559755,4.496367,3.0190809,11.853238,10.321974,8.837238,12.887263,1.7086407,6.928988,5.0148315,13.775864,13.968544,6.952504,14.770984,12.190798
1844-06-15,10.160803,12.389579,11.433191,11.218846,19.432327,8.05831,3.6853058,7.385924,5.7329845,14.873585,13.973488,13.176894,17.216003,2.7898583,10.868983,8.590473,17.237972,17.052431,9.427307,17.269989,15.060724
1844-07-15,13.412653,15.114154,13.580307,13.507879,21.599651,10.682754,5.683813,9.919826,8.688253,16.905094,17.556688,18.069763,20.58967,3.6769044,15.613905,11.732231,19.715008,19.008686,12.001507,19.664175,17.201344
1844-08-15,15.424417,16.935183,15.599772,14.993633,23.065792,12.666743,7.8942027,11.186266,11.992239,18.642876,20.321674,21.003996,23.020931,4.3503675,18.2524,15.049791,21.229895,20.341705,13.894004,20.936804,18.773052
1844-09-15,16.327692,17.47741,16.568329,15.552502,23.240192,13.759483,8.9303,12.111876,13.430542,19.690731,21.72354,21.258148,23.655117,4.2021422,20.09873,16.601812,21.679209,20.722467,14.69886,21.011658,19.537638
1844-10-15,16.094738,17.309275,16.23032,15.596125,22.107681,12.889634,8.859672,11.750184,13.119572,19.638607,21.57978,18.778656,23.748505,3.916879,20.068922,16.62907,21.108065,20.241241,14.010012,20.796745,19.362616
1844-11-15,14.634088,16.696068,14.424225,14.448622,19.875511,10.919237,6.7377906,9.20479,11.195852,18.000288,19.749325,14.045685,21.458488,3.303112,16.971918,12.763345,19.507896,19.3752,10.919791,19.660698,17.848875
1844-12-15,10.46376,13.282397,10.365573,10.140244,17.482347,6.507937,2.4386554,4.745269,6.5488787,14.783146,14.063279,7.8687983,15.737213,1.2124375,8.466191,6.7209206,15.624624,17.137566,5.938851,17.177109,14.632128
1845-01-15,4.057144,6.056126,4.372996,4.095259,13.842935,1.8439262,0.38328704,1.2142998,0.73594344,10.183683,3.2192075,3.523242,6.879462,0.15868405,3.043363,2.3034825,8.19981,11.92836,2.7550554,13.983965,10.680168
1845-02-15,0.8568729,3.719532,0.9675494,1.2250471,9.552878,0.63294995,0.1284836,0.45871252,0.09271647,6.6381836,1.356697,1.45769,4.2744884,0.041121434,1.1483576,0.8949796,4.3748302,6.65999,2.070599,9.593209,6.2582307
1845-03-15,1.3781226,3.6007116,1.7296175,1.4699996,10.720983,1.2300055,0.38325605,0.89845437,0.4776676,6.726661,2.1067832,1.9157243,5.5833907,0.14542636,1.5167825,1.1462353,5.211706,7.121999,2.709797,8.1159315,5.7635612
1845-04-15,3.4070551,4.9465127,4.8668284,4.501445,13.284493,2.395388,1.0396755,1.8862853,1.6597986,9.417352,4.6086645,4.3659554,8.94281,0.753212,3.371777,2.747972,8.540047,10.80768,4.5334024,11.560811,9.216127
1845-05-15,6.939431,7.8292933,8.469388,8.108868,16.17942,4.6235504,2.0525544,3.4432256,4.609577,12.66893,8.546043,8.811306,14.319561,1.6941903,6.9079666,4.7828536,12.614158,14.653078,6.933367,15.550169,12.500277
1845-06-15,10.556536,12.091275,11.30788,11.072073,19.081394,7.1349506,3.408361,5.567385,8.023987,15.653936,12.74128,13.180962,18.566216,2.6518044,10.880638,7.478342,16.172035,17.10682,9.45454,18.025745,15.118526
1845-07-15,13.097753,14.857841,13.741161,13.696201,20.819592,9.953346,5.4949026,8.594656,10.630346,17.717575,16.323515,17.693966,21.316843,3.42699,15.437103,11.262165,18.963226,19.405886,11.995024,20.26437,17.393076
1845-08-15,15.416339,16.890978,15.822294,15.558626,22.846848,12.093349,8.144146,10.345574,12.625252,19.534105,19.138184,20.247694,23.51902,3.7417288,18.431692,14.442865,20.95349,20.393627,13.943687,21.30199,18.767666
1845-09-15,16.184387,17.860382,16.53417,16.55907,22.43805,13.158326,9.078551,11.197866,13.915825,20.15107,20.75348,20.55623,24.774849,4.031395,20.112041,16.182283,21.963318,21.020058,15.054612,21.699326,19.45357
1845-10-15,16.462053,17.950172,15.471277,16.200512,21.169025,12.882747,8.4790325,10.790113,13.349722,19.999626,20.735931,18.658264,23.850714,3.7612083,19.83344,14.814449,21.36214,20.831026,14.675343,21.35068,19.392277
1845-11-15,15.562277,16.653088,13.465359,14.3952265,18.94828,11.090362,6.4135456,9.201296,11.112152,19.199944,18.803345,13.704132,21.025112,2.8909352,16.176554,11.924587,20.191002,19.282469,11.340535,20.443647,18.54923
1845-12-15,11.547538,12.143618,9.746578,9.827489,16.186789,4.776788,2.181111,4.9198976,6.240443,17.428446,12.730105,7.2264,15.076534,1.0372777,9.721352,6.808924,16.188225,16.593071,5.800053,18.31994,16.156164
1846-01-15,3.5254016,7.1616235,3.9103658,4.5464916,11.194863,1.3130181,0.34478378,1.3375012,1.3754855,11.906482,4.5745406,2.3009484,7.495521,0.19255231,4.103158,1.907907,6.818801,11.196546,3.2672124,14.175905,10.176483
1846-02-15,1.1643374,4.4558353,0.97305954,0.8567507,7.372998,0.5551208,0.039491225,0.394233,0.580074,5.322921,1.7740569,1.109635,3.8008168,0.083708465,1.5151932,0.5494656,4.1204224,6.196914,2.3145192,7.7275395,4.6654377
1846-03-15,1.6276264,4.205384,1.2726334,1.100846,8.8523855,1.1210032,0.18198974,0.80537117,0.8753646,5.595457,2.618486,2.0066154,4.711277,0.14464606,2.0547793,0.9491303,4.501618,7.0657806,3.1060548,7.477745,4.687184
1846-04-15,3.987483,6.0020432,4.2590065,4.4293995,11.686697,2.4413524,0.7745288,1.7250314,2.20899,9.6836815,5.4418187,4.880628,8.663766,0.6427883,3.9810374,2.4490259,7.804481,10.321821,4.6890903,11.553107,8.122879
1846-05-15,8.554647,10.214328,7.7481666,8.109502,14.7648535,4.2463675,1.5171943,3.1964116,5.019242,13.696044,9.540309,10.305072,13.589197,1.3788693,7.6973104,4.633868,12.748872,14.377228,7.1810374,15.580167,12.084536
1846-06-15,12.135988,13.882525,10.756006,10.787277,17.781067,6.5198293,3.4220223,5.5314317,7.822752,16.702072,13.54118,15.564669,17.294567,2.2405274,12.69415,7.8188314,16.338646,17.666632,9.722918,18.65303,15.096689
1846-07-15,14.510374,16.330265,13.292124,13.3914175,20.13687,9.08569,5.6240077,8.563971,11.199447,18.798567,17.213419,20.206804,20.601648,3.192149,16.514448,10.709766,19.035755,19.115831,12.160353,20.42413,17.129051
1846-08-15,16.260132,18.147058,15.08654,15.53724,20.820837,11.257242,8.108992,10.56396,13.21393,20.564137,19.756348,22.36409,22.432844,3.9560595,19.923641,14.022217,20.922201,20.3808,14.721779,21.736362,18.482433
1846-09-15,16.837366,19.080936,15.951072,16.834099,21.513988,12.462017,9.29042,11.060104,13.879057,21.344885,21.09401,22.426117,23.436066,4.4447317,21.883377,16.285435,21.700525,20.639362,15.879009,22.476013,19.198814
1846-10-15,16.959763,19.256931,15.646172,16.791035,20.454979,12.003475,8.925381,10.812324,13.807566,20.995214,21.10371,19.967247,22.772205,4.1884575,21.755323,15.799021,21.710066,20.182398,15.1355095,22.153702,19.308186
1846-11-15,15.887101,18.195541,14.348555,15.081309,19.08336,10.237892,6.904908,8.7543125,12.1812935,19.82967,19.66718,15.231932,20.769098,3.058644,16.634134,11.848108,20.452492,18.894875,11.969773,21.024982,18.096956
1846-12-15,11.752139,13.064491,10.137365,10.271632,16.764633,5.7284274,2.4297225,3.9857287,7.63532,17.12032,13.9747305,8.444809,15.301515,1.1989768,10.13525,5.9932537,17.900835,15.295834,6.414961,18.991814,16.079185
1847-01-15,4.156247,6.1259203,3.9998825,2.1943915,11.911539,1.5549109,0.15024664,0.65561193,1.1332309,11.763014,5.0583415,2.755217,6.660264,0.12495346,3.5207858,1.6957875,10.125242,9.154345,3.3144574,14.139864,11.099232
1847-02-15,1.4081397,4.205738,0.82136106,0.44510832,7.8015547,0.8965305,0.0039317086,0.11432457,0.5112595,6.3577356,1.5706693,1.2254214,3.8595057,0.037939623,1.2316577,0.54517496,5.575113,5.5281715,2.541502,7.6184807,5.730004
1847-03-15,1.8853033,4.1795273,1.4237233,0.7849125,8.900332,0.8688936,0.08905238,0.40291682,0.8881318,6.623912,3.0229378,2.0318623,5.279262,0.15614146,1.6853489,1.0642215,6.3667903,6.2278447,3.1868088,7.483437,5.8221593
1847-04-15,3.9750543,5.3522825,4.6125345,3.4284778,11.861546,2.0094934,0.7040715,1.5237255,2.5099788,10.15372,6.682182,5.0605435,7.8748407,0.74868995,4.4115076,2.8105192,9.923499,9.3349495,4.800595,11.249441,9.062269
1847-05-15,7.2172537,9.37688,8.114435,7.2308154,15.014311,4.028951,2.1938243,3.2884617,5.4825068,13.809893,10.561399,9.955872,11.946651,1.7425812,8.069094,5.247875,14.451632,13.600285,6.903652,15.527357,13.014358
1847-06-15,10.888573,13.174586,10.902709,10.366428,18.26199,6.7810307,4.4736457,5.471144,9.067699,16.616907,14.101614,15.335819,15.969048,2.6934862,11.08971,9.060171,18.092667,16.544233,9.248112,18.373783,15.441677
1847-07-15,13.817872,16.249226,13.5209675,13.419027,20.584267,9.959911,7.700605,8.190064,11.78329,18.65729,17.297455,19.464294,19.953634,3.679839,14.853113,13.611493,20.434725,18.517376,11.506762,20.396332,17.44198
1847-08-15,15.823999,18.049858,15.370974,15.411867,21.96896,11.958522,9.803177,10.229404,13.639317,19.873856,19.926722,22.442818,22.194641,4.256559,18.532486,16.42169,22.00554,19.968983,13.667084,22.017162,18.75217
1847-09-15,17.190176,19.17098,16.39357,15.679064,22.199715,13.157938,10.326263,11.219398,14.827394,20.590199,21.359737,21.601452,23.095879,4.3709235,19.913012,17.83573,22.54812,20.813637,14.868526,22.59821,19.542824
1847-10-15,16.800829,19.219383,16.44406,15.216846,20.546434,12.652322,9.943492,10.443182,14.969389,20.432278,21.479143,19.636421,22.68851,3.647266,19.17954,17.394886,22.191029,20.620321,14.583138,22.02629,19.212624
